source_row_id,date,invoice_id,item_number,description,reason
62917,2020-06-27,58765.0,Miscellaneous,4.2 meters of colour Carmine U411,category unknown
62918,2020-06-27,58769.0,Miscellaneous,"12 x 4"" HD 43 x 41",category unknown
62919,2020-06-27,58769.0,Miscellaneous,"12 x 3"" 43 x 41 ",category unknown
62929,2020-06-27,58774.0,Miscellaneous,3 meters of Dickson Macadam Tweed,category unknown
62930,2020-06-29,58767.0,Miscellaneous,"2 @ 750 x 720 x 75mm, 1050 x 490 x 75mm, 1500 x 390 x 75mm ",category unknown
62939,2020-06-29,58770.0,Miscellaneous,5.3 meters of Herritage Leaf,category unknown
62947,2020-06-30,58780.0,Miscellaneous,6.5 meters of Cast Horizon 48091-000,category unknown
62949,2020-06-30,58782.0,Miscellaneous,one briefcase ,category unknown
62950,2020-06-30,58783.0,Miscellaneous,EVA 30 25mm ,category unknown
62953,2020-06-30,58786.0,Miscellaneous,3 @ 1100mm X 680mm X 100mm HD,category unknown
62954,2020-06-30,58787.0,Miscellaneous,3 @ 690mm X 700mm X 150mm HD,category unknown
62957,2020-06-30,58790.0,Miscellaneous,1910 x 650  x 100 mm x 2 ,category unknown
62958,2020-06-30,58790.0,Miscellaneous,590 x 550 x 100 mm SHAPED,category unknown
62960,2020-06-30,58792.0,Miscellaneous,accoustic ,category unknown
62964,2020-06-30,58796.0,Miscellaneous,2 @ 1700mm X 560mm X 75mm HD,category unknown
62968,2020-07-01,58103.0,Miscellaneous,6.8 Lomani Ash ,category unknown
62970,2020-07-01,58789.0,Miscellaneous,one meter of zepel octavia Lime ,category unknown
62972,2020-07-01,58793.0,Miscellaneous,One rex sofa 2380 x 900 x 150 and 2 x wedgs 1200 x 300 x 150 x 75,category unknown
62978,2020-07-02,58691.0,Miscellaneous,10.5 meters of lomani shell ,category unknown
62979,2020-07-02,58691.0,Miscellaneous,8.5 meters of lomani shell ,category unknown
62981,2020-07-02,58797.0,Miscellaneous,2 x 1572.5 X 760mm X 150mm,category unknown
62984,2020-07-02,58797.0,Miscellaneous,7.1 meters of Level Atlantis  44385-00002,category unknown
62993,2020-07-02,58803.0,Miscellaneous,5.5 Meters of BS Grey ORC 8907 120,category unknown
63001,2020-07-03,58804.0,Miscellaneous,"88 pieces 2000mm X 400mm x 80mm, 88 pieces 2000mm X 120mm x 80mm, 88 pieces 2000mm X 250mm x 50mm, 88 pieces 2000mm X 120mm x 50mm ",category unknown
63014,2020-07-03,58809.0,Miscellaneous,sonex ,category unknown
63019,2020-07-03,58814.0,Miscellaneous,quote on seat 700 x 800 x 7 inches ,category unknown
63022,2020-07-03,58817.0,Miscellaneous,6 meters of canvas navy 5439-0000 ,category unknown
63023,2020-07-03,58817.0,Miscellaneous,2 meters of canvas white 57003 - 0000,category unknown
63025,2020-07-03,58820.0,EM,Exercise Mat,category unknown
63028,2020-07-03,58822.0,Miscellaneous,dleive3r ,category unknown
63032,2020-07-06,58698.0,Miscellaneous,6 x 60 x 60 Scatter inserts,category unknown
63038,2020-07-06,58698.0,Invoice,Invoice equalization,category unknown
63044,2020-07-06,58826.0,Miscellaneous,4 meters Lomani Pebble ,category unknown
63045,2020-07-06,58826.0,Miscellaneous,1.1meters of lomani Pebble ,category unknown
63046,2020-07-06,58826.0,Miscellaneous,1.1 meters of Malindi Pewter ,category unknown
63047,2020-07-06,58826.0,Miscellaneous,1.1 meters of Mombassa Pewter ,category unknown
63048,2020-07-06,58826.0,Miscellaneous,6 x scatter inserts 55 x 55 ,category unknown
63052,2020-07-06,58828.0,Miscellaneous,scrap,category unknown
63058,2020-07-06,58830.0,Miscellaneous,you will need 4.3 of jungle ,category unknown
63063,2020-07-06,58890.0,Miscellaneous,6 x 60 x 60 Scatter inserts,category unknown
63073,2020-07-07,58832.0,Miscellaneous,8.6 meters of Haven Asphault ,category unknown
63077,2020-07-07,58833.0,Miscellaneous,"2""Orange 50*50 2 pieces ",category unknown
63081,2020-07-07,58834.0,Miscellaneous,2.5 meters mocca U410,category unknown
63083,2020-07-07,58834.0,Miscellaneous,insert 600 x 600,category unknown
63084,2020-07-07,58836.0,Miscellaneous,Miscellaneous,category unknown
63086,2020-07-07,58840.0,Miscellaneous,4 x 132mm MDF boards  2 @ 1500 x 400 x 50mm 2 @ 1500 x 450 x 50mm ,category unknown
63089,2020-07-07,58840.0,Miscellaneous,"6,6 x Meters Pacifica Hide Antique Brown",category unknown
63095,2020-07-07,58841.0,Miscellaneous,,category unknown
63096,2020-07-07,58841.0,Miscellaneous,,category unknown
63100,2020-07-07,58843.0,Miscellaneous,3 @ 560mm X 430mm X 50mm MD,category unknown
63101,2020-07-07,58843.0,Miscellaneous,3 @ 560mm X 590mm X 50mm HD,category unknown
63105,2020-07-08,58847.0,Miscellaneous,"1700 x 1100 x 2"" HD",category unknown
63107,2020-07-08,58848.0,Miscellaneous,2 @ 590mm X 590mm X 150mm HD,category unknown
63114,2020-07-08,58852.0,Miscellaneous,cut down,category unknown
63121,2020-07-08,58857.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
63123,2020-07-09,58741.0,Miscellaneous,4 meters of Lomani pumice,category unknown
63125,2020-07-09,58741.0,Miscellaneous,1 meter of miracle grip,category unknown
63126,2020-07-10,58838.0,Miscellaneous,PAYMENT TERMS - FULL PAYMENT ON GO AHEAD OF INVOICE ,category unknown
63129,2020-07-10,58838.0,Miscellaneous,BALANCE OF PURCHASE 02800199,category unknown
63133,2020-07-10,58861.0,Miscellaneous,"2""ACC",category unknown
63135,2020-07-10,58864.0,Miscellaneous,"4""HD 177.5*64 ",category unknown
63136,2020-07-10,58864.0,Miscellaneous,"4""MD 177.5*65 and 2 pieces 54*65",category unknown
63141,2020-07-10,58864.0,Miscellaneous,scotchgaurd,category unknown
63148,2020-07-11,58540.0,Miscellaneous,7.8 meters of lomani cloud ,category unknown
63155,2020-07-13,58872.0,Miscellaneous,2 x 960 x 125 x 150 mm ,category unknown
63161,2020-07-13,58876.0,Miscellaneous,980mm X 700mm X 75mm MD,category unknown
63162,2020-07-13,58877.0,Miscellaneous,700mm X 400mm X 50mm MD ,category unknown
63165,2020-07-14,58880.0,Miscellaneous,one double bed in the bag ,category unknown
63167,2020-07-14,58882.0,Miscellaneous,2 rolls miracle grip ,category unknown
63168,2020-07-14,58883.0,Miscellaneous,replace cushions for couch ,category unknown
63171,2020-07-14,58885.0,Miscellaneous,30*130 11cm thick 118*198 with visco glued on top,category unknown
63172,2020-07-14,58886.0,Miscellaneous,12mm hd ,category unknown
63176,2020-07-14,58889.0,Miscellaneous,25mm Acoustic to fit display 50mm Acoustic to fit display,category unknown
63177,2020-07-14,58891.0,Miscellaneous,50 x 40 x 4 cm high bevelled to 0 right around ,category unknown
63191,2020-07-16,58907.0,Miscellaneous,Custom Case,category unknown
63199,2020-07-16,58911.0,Miscellaneous,6 cans glue ,category unknown
63200,2020-07-16,58912.0,Miscellaneous,Eva,category unknown
63207,2020-07-17,58902.0,Miscellaneous,4.3 meters of zepel tonga no 9 Griffin ,category unknown
63212,2020-07-18,58895.0,Miscellaneous,4.4 meters of malacoota marine ,category unknown
63216,2020-07-18,58913.0,Miscellaneous,Unit 15 24-26 Burrows Road St Peters ,category unknown
63220,2020-07-18,58914.0,Miscellaneous,6.5 meters of haven oatmeal ,category unknown
63229,2020-07-18,58917.0,Miscellaneous,11 meters of Kona Cloud ,category unknown
63232,2020-07-18,58919.0,Miscellaneous,Can bring back within a couple days ,category unknown
63233,2020-07-18,58919.0,Miscellaneous,returned and got a 5 year double ,category unknown
63238,2020-07-18,58921.0,Miscellaneous,12 meters of moneray angora ,category unknown
63244,2020-07-18,58925.0,Miscellaneous,2 x 550 x 550 x 100m hd ,category unknown
63246,2020-07-18,58925.0,Miscellaneous,2 x 550 x 280 x 100mm Meidum Density bullnosed ,category unknown
63251,2020-07-20,58926.0,Miscellaneous,9.4 meters of blaze frost,category unknown
63252,2020-07-20,58927.0,Miscellaneous,cut down ottoman as per markings on ottoman ,category unknown
63258,2020-07-21,58896.0,Miscellaneous,4.5M Of lomani shell ,category unknown
63263,2020-07-21,58931.0,Miscellaneous,2.1 meters of Lomani Shell ,category unknown
63266,2020-07-21,58933.0,Miscellaneous,7 x 43 x 42 ,category unknown
63272,2020-07-22,58938.0,Miscellaneous,500 x 550 x 100mm high density faom ,category unknown
63274,2020-07-22,58939.0,Miscellaneous,adhesive ,category unknown
63275,2020-07-22,58940.0,Miscellaneous,12mm PE30,category unknown
63277,2020-07-22,58942.0,Miscellaneous,"550 diam 4"" hd",category unknown
63278,2020-07-22,58942.0,Miscellaneous,"2"" hd shaped",category unknown
63281,2020-07-23,58946.0,Miscellaneous,2 @ 715mm X 840mm X 100mm HD 2 @ 640mm X 760mm X 100mm HD,category unknown
63286,2020-07-23,58948.0,Miscellaneous,PLEASE NOTE PAYMENT TERMS ARE FULL PAYMENT ON GO AHEAD ,category unknown
63290,2020-07-24,58953.0,Miscellaneous,"12 pieces of 3"" HD ",category unknown
63293,2020-07-24,58954.0,Miscellaneous,TERMS OF PAYMENT - FULL PAYMENT ON ORDER,category unknown
63295,2020-07-24,58956.0,Miscellaneous,60 x 55 x 9cm 58 x 55 x 9cm 40 x 55 x 10cm 41 x 55 x 9cm ,category unknown
63300,2020-07-24,58957.0,Miscellaneous,2.3 meters of lomani lime ,category unknown
63305,2020-07-25,58943.0,Miscellaneous,4.5 meters of colourwash snow 16,category unknown
63306,2020-07-25,58943.0,Miscellaneous,3 x inserts 600 x 400 ,category unknown
63308,2020-07-25,58943.0,Miscellaneous,2 meters of colourwash 16 snow,category unknown
63311,2020-07-27,58960.0,Miscellaneous,Cutting Fee,category unknown
63314,2020-07-27,58960.0,Miscellaneous,SONEX ,category unknown
63316,2020-07-27,58962.0,Miscellaneous,740mm X 640mm X 100mm HD,category unknown
63323,2020-07-28,58966.0,Miscellaneous,beachcomber mist 6.2,category unknown
63330,2020-07-28,58967.0,Miscellaneous,3.8 meters Zepel Fibreguard Melton Sand ,category unknown
63332,2020-07-28,58970.0,Miscellaneous,880 x 600 x 75 HD,category unknown
63333,2020-07-28,58970.0,Miscellaneous,830 x 830 x 100 HD,category unknown
63335,2020-07-28,58970.0,Miscellaneous,400 x 350 x 100 HD,category unknown
63338,2020-07-28,58971.0,Miscellaneous,staple job onto board,category unknown
63339,2020-07-28,58971.0,Miscellaneous,2.3 meters of Colourwash Linen 14,category unknown
63342,2020-07-28,58971.0,Miscellaneous,2 meters of Colourwash linen 14,category unknown
63344,2020-07-28,58973.0,Miscellaneous,2 meters of Tonga no 28 Koi ,category unknown
63346,2020-07-30,58975.0,Miscellaneous,1250mm X 650mm X 100mm HD,category unknown
63349,2020-07-30,58975.0,Miscellaneous,2.8M Of Oden Lunar,category unknown
63353,2020-07-30,58976.0,Miscellaneous,1.9 meters of mallacoota cobolt ,category unknown
63356,2020-07-30,58978.0,Miscellaneous,2 EVA 20 mm  75 and 1 x 3 mm EVA30,category unknown
63358,2020-07-30,58980.0,Miscellaneous,calico shaped ,category unknown
63361,2020-07-31,58982.0,Miscellaneous,please cut down existing to template,category unknown
63368,2020-07-31,58983.0,Miscellaneous,1.8 meter of Melton Sienna 23 ,category unknown
63369,2020-07-31,58983.0,Miscellaneous,4.3 meters of Melton Moss 24,category unknown
63374,2020-07-31,58986.0,Miscellaneous,4.6 meters Plush Jet Black,category unknown
63381,2020-08-03,58992.0,Miscellaneous,925mm X 335mm X 150mm MD,category unknown
63382,2020-08-03,58993.0,Miscellaneous,100mm HD cut to two templates,category unknown
63385,2020-08-03,58993.0,Miscellaneous,5m Of  echo midnight ,category unknown
63387,2020-08-03,58993.0,Invoice,Invoice equalization,category unknown
63388,2020-08-03,58994.0,Miscellaneous,1000mm X 720mm X 150mm HD,category unknown
63390,2020-08-03,58995.0,Miscellaneous, meters of PS 101 ,category unknown
63392,2020-08-03,58996.0,Miscellaneous,6 meters of Global Soft Nickel ,category unknown
63395,2020-08-03,58997.0,Miscellaneous,300 x 500 x 40mm hd ,category unknown
63396,2020-08-03,58999.0,Miscellaneous,12 meters plush scarlett ,category unknown
63397,2020-08-04,59001.0,3M,Contact Adhesive,category unknown
63401,2020-08-04,59008.0,EM,Exercise Mat,category unknown
63402,2020-08-04,59009.0,Miscellaneous,2644mm X 691mm X 100mm HD  AS PER TEMPLATE,category unknown
63405,2020-08-04,59009.0,Miscellaneous,5.6M Of Amigo II Limestone,category unknown
63407,2020-08-04,59010.0,Miscellaneous,175 Bogong Street Tumbarunba  NSW 2653,category unknown
63411,2020-08-04,59015.0,Miscellaneous,Accoustic Panels,category unknown
63417,2020-08-06,58969.0,Miscellaneous,5.8 meters of accord koi,category unknown
63421,2020-08-06,58969.0,Miscellaneous,4.8 meters of accord koi,category unknown
63426,2020-08-06,59004.0,Miscellaneous,5 meters of PS 132 Red,category unknown
63428,2020-08-06,59016.0,Miscellaneous,"2 @ 60 x 53 x 11cm Shaped, 1 @ 59 x 53 x 11cm ",category unknown
63431,2020-08-06,59016.0,Miscellaneous,6.4 meters of Canvas Navy ,category unknown
63434,2020-08-06,59017.0,Miscellaneous,770mm X 600mm X 150mm HD,category unknown
63446,2020-08-07,59021.0,Miscellaneous,5 meters of peak pelican ,category unknown
63447,2020-08-07,59021.0,Miscellaneous,3.75 meters of SL012,category unknown
63450,2020-08-07,59022.0,,,category unknown
63453,2020-08-07,59025.0,Miscellaneous,100mm high density shaped ,category unknown
63461,2020-08-08,59026.0,Miscellaneous,7 meters of Blend Fog ,category unknown
63462,2020-08-08,59029.0,Miscellaneous,3 x 510 (z) x 550 x 100mm high density faom ,category unknown
63468,2020-08-08,59030.0,Miscellaneous,3 x 1200 x 420 x 25 mm HD ,category unknown
63474,2020-08-10,58900.0,Miscellaneous,Dickson Chalk Tweed U389 for cushions ,category unknown
63475,2020-08-10,58900.0,Miscellaneous,2 metrers of Marble U409 for piping and ties ,category unknown
63476,2020-08-10,58900.0,Miscellaneous,Ties x 3 per cushion ,category unknown
63479,2020-08-10,59027.0,Miscellaneous,"Seat back scatters 630 x 400 , x 7 ",category unknown
63482,2020-08-10,59027.0,Miscellaneous,9.7 meters of cast oasis 40430-0000,category unknown
63487,2020-08-11,59033.0,Miscellaneous,4.6 x Meters  integrated indigo ,category unknown
63490,2020-08-11,59041.0,Miscellaneous,1x 75mm MD and 1x 50mm MD cut into quarters,category unknown
63491,2020-08-11,59042.0,Miscellaneous,"1646#785315#280 HEADREST INSERT, H25-60PL PREMIUM, 1060X760MM PROFILE X 20MM C/C ",category unknown
63495,2020-08-12,59044.0,Miscellaneous,Calico ,category unknown
63496,2020-08-12,59044.0,Miscellaneous,Pick up from Willoughby,category unknown
63504,2020-08-12,59049.0,Miscellaneous,6.3 meters of Dupoine Nectarine ,category unknown
63509,2020-08-12,59050.0,Miscellaneous,12 x 600 x 400 scatter inserts ,category unknown
63512,2020-08-12,59051.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
63513,2020-08-12,59052.0,Miscellaneous,2 x shaped window seat pieces in 100 mm HD 1575 x 620 ,category unknown
63524,2020-08-14,59054.0,Miscellaneous,4 x 600 x 380 x 150 mm drylfow ,category unknown
63527,2020-08-14,59054.0,Miscellaneous,10 meters of Cast Breeze 8094-0000,category unknown
63528,2020-08-14,59054.0,Miscellaneous,4 x scatter inserts 550 x 550 ,category unknown
63530,2020-08-14,59054.0,Miscellaneous,2.2 meters violetta baltic,category unknown
63537,2020-08-15,59062.0,Miscellaneous,3mm EVA,category unknown
63541,2020-08-15,59063.0,Miscellaneous,2.4 meters of Victory pine ,category unknown
63542,2020-08-15,59063.0,Miscellaneous,2.1 meter of victory Pine ,category unknown
63548,2020-08-15,59065.0,Miscellaneous,1.5 meters of Noosa Navy ,category unknown
63549,2020-08-17,59067.0,Miscellaneous,"3""Outdoor 3 x 73*94 (1 with cutout) and 1 x 74*131 (with cutout) TAKEN",category unknown
63553,2020-08-17,59068.0,Miscellaneous,150mm MD Shaped x4 150mm HD x3,category unknown
63554,2020-08-17,59068.0,Miscellaneous,nil,category unknown
63560,2020-08-17,59073.0,Cutting Fee,Cutting Fee,category unknown
63565,2020-08-18,59074.0,Miscellaneous,1.2 meters of davina paprika,category unknown
63568,2020-08-18,59077.0,,,category unknown
63580,2020-08-19,59081.0,Miscellaneous,6 @ 700 x 500mm Scatter cushion Inserts,category unknown
63594,2020-08-20,59087.0,Miscellaneous,3.5 meters of Convoy Characoal Zepel,category unknown
63597,2020-08-21,59090.0,Miscellaneous,Cutting Fee,category unknown
63600,2020-08-21,59092.0,Miscellaneous,"1"" HD ",category unknown
63603,2020-08-21,59094.0,3M,Contact Adhesive,category unknown
63621,2020-08-21,59103.0,Miscellaneous,11.9 meters of Noosa Navy ,category unknown
63627,2020-08-22,59106.0,Miscellaneous,6 meters of Kona Ash ,category unknown
63628,2020-08-22,59106.0,Miscellaneous,1 meter of bondi ash,category unknown
63629,2020-08-22,59106.0,Miscellaneous,inserts for scatters x 2,category unknown
63634,2020-08-22,59108.0,Miscellaneous,MS34,category unknown
63639,2020-08-24,59111.0,Miscellaneous,"1647#785315#280, HEADREST INSERT, H25-60PL PREMIUM, 1060X760MM x 10MM X 85 ITEMS  PROFILE X HEADREST INSERT, H25-60PL PREMIUM, 1060X760MM PROFILE X15MM X 85 ITEMS C/C,1648#785315#280",category unknown
63640,2020-08-24,59113.0,Miscellaneous,650 650 ,category unknown
63641,2020-08-24,59113.0,Miscellaneous,delivey ,category unknown
63642,2020-08-24,59115.0,Miscellaneous,730mm X 730mm X 250mm HD,category unknown
63646,2020-08-24,59116.0,Miscellaneous,4 meters of Mykonos Pewter,category unknown
63651,2020-08-24,59118.0,Miscellaneous,1600 x 100 x 100mm medium density,category unknown
63652,2020-08-24,59118.0,Miscellaneous," and 190 x 100 x 100mm, 525 x 100 x 100mm",category unknown
63653,2020-08-24,59119.0,Miscellaneous,"1800 x 520 x 75 mm HD , 2 x 1350 x 600 x 75 mm HD  ",category unknown
63654,2020-08-25,59120.0,Miscellaneous,2 x 300 x 430 x 75mm and 2 x 220 x 430 and one piece 300 x 220,category unknown
63656,2020-08-25,59122.0,Miscellaneous,eva,category unknown
63657,2020-08-25,59123.0,Miscellaneous,EVA`,category unknown
63661,2020-08-25,59124.0,Miscellaneous,4.3 meters devon moss,category unknown
63665,2020-08-25,59124.0,Miscellaneous,6.3 meters of Loft Indigo ,category unknown
63673,2020-08-26,58776.0,Miscellaneous,13 meters of Zepel Centurion Sterling,category unknown
63676,2020-08-26,59114.0,Miscellaneous,"24 x 4"" HD 43 x 41",category unknown
63677,2020-08-26,59114.0,Miscellaneous,"12 x 3"" 43 x 41 ",category unknown
63681,2020-08-26,59127.0,Miscellaneous,9 meters of saicloth shade ,category unknown
63682,2020-08-26,59127.0,Miscellaneous,3 meters of vista weave on base,category unknown
63686,2020-08-26,59131.0,Miscellaneous,12  meters of Noosa Shark ,category unknown
63689,2020-08-26,59132.0,Invoice,Invoice equalization,category unknown
63693,2020-08-26,59134.0,Miscellaneous,"95 x 85 x 12.5 HD x 3 , 98 x 98 x 15 x 1 in High Density ",category unknown
63696,2020-08-26,59136.0,Miscellaneous,3 @ 650mm X 650mm X 125mm HD,category unknown
63703,2020-08-27,59109.0,Miscellaneous,17 meters of Canvas Natural,category unknown
63704,2020-08-27,59109.0,Miscellaneous,6 meters of Vista weave ,category unknown
63705,2020-08-27,59109.0,Miscellaneous,10 x 550mm Scatter cushion Inserts  ,category unknown
63711,2020-08-27,59138.0,Miscellaneous,deliver ,category unknown
63713,2020-08-27,59139.0,Miscellaneous,still has to pay 198,category unknown
63715,2020-08-27,59141.0,Miscellaneous,A270mm B350mm C100mm HD,category unknown
63717,2020-08-27,59142.0,Miscellaneous,1m of Plush Mallard,category unknown
63725,2020-08-28,59140.0,Miscellaneous,1.3 meters of dickson forest green,category unknown
63730,2020-08-28,59149.0,Miscellaneous,3.2 meters of vinyl PS 108 ,category unknown
63731,2020-08-28,59150.0,Miscellaneous,1150 x 450 x 50 mm high density faom ,category unknown
63737,2020-08-28,59153.0,Miscellaneous,kona pebble 3.4,category unknown
63741,2020-08-28,59153.0,Miscellaneous,2.3 meters of kona pebble ,category unknown
63749,2020-08-28,59163.0,Miscellaneous,Webbimg,category unknown
63754,2020-08-29,59168.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
63755,2020-08-29,59169.0,Miscellaneous,MD3 ,category unknown
63758,2020-08-31,59171.0,Miscellaneous,450 x 450 x scatters,category unknown
63759,2020-08-31,59171.0,Miscellaneous,2 meters capri,category unknown
63764,2020-08-31,59173.0,Miscellaneous,7 backs x  x 5 - 800 x 800 inners cut down 700 x 370 x 70 gussett (scatter) and two others shaped  670 x 620 x 370 angled and 670 x 520 x 370 angled ,category unknown
63765,2020-08-31,59173.0,Miscellaneous,12 meters of noosa ash ,category unknown
63769,2020-08-31,59176.0,Miscellaneous,"5"" HD cut to 1700 x900 ",category unknown
63772,2020-08-31,59179.0,Miscellaneous,"Outdoor Fire Pit area - 1280 x 640 x 150mm, 2180 x 640 x 150mm 1700 x 640 x 150mm, 1780 x 640 x 150mm ",category unknown
63775,2020-08-31,59179.0,Miscellaneous,9 meters of spectrum Graphite 48030-0000,category unknown
63776,2020-08-31,59179.0,Miscellaneous,"4,5 meters of vista weave",category unknown
63781,2020-08-31,59180.0,Miscellaneous,1.6 meters of Oden Brick ,category unknown
63790,2020-09-01,59185.0,Miscellaneous,6 meters of tulum Ash ,category unknown
63791,2020-09-01,59186.0,Miscellaneous,4 x 600 x 600 scatters in Loom Taupe ,category unknown
63797,2020-09-01,59188.0,Miscellaneous,4 meters of noosa sand ,category unknown
63804,2020-09-01,59192.0,Miscellaneous,2 meters of 7133,category unknown
63812,2020-09-02,59193.0,Miscellaneous,8.2 meters of Dickson Tweed Onyx ,category unknown
63816,2020-09-02,59193.0,Miscellaneous,2 meters of Dickson tweed onyx,category unknown
63818,2020-09-02,59196.0,Miscellaneous,1860 x 860 x Shaped 100mm high density ,category unknown
63821,2020-09-02,59196.0,Miscellaneous,4 meters of Canvas Fern for base ,category unknown
63822,2020-09-02,59196.0,Miscellaneous,1.3 meters of canvas fern for 2 x 600 x 600 scatters ,category unknown
63825,2020-09-02,59196.0,Miscellaneous,1.1 meters of Cast Tinsell ,category unknown
63826,2020-09-02,59196.0,Miscellaneous,1.1 meters of cast petal ,category unknown
63830,2020-09-02,59200.0,Miscellaneous,3 @ 710mm X 580mm X 100mm HD,category unknown
63832,2020-09-02,59201.0,Miscellaneous,5 @ 65 x 65cm Scatter cushion Inserts ,category unknown
63839,2020-09-03,59189.0,Miscellaneous,6.2 meters of lomani pebble for main and 1 scatters and 1.3 meters of lomani shell for 2 scatters ,category unknown
63840,2020-09-03,59189.0,Miscellaneous,inserts x 3 ,category unknown
63843,2020-09-03,59204.0,Miscellaneous,cutting fee ,category unknown
63848,2020-09-03,59209.0,Miscellaneous,one queen dreamer cut down to 2020 x 1250 x 220 ,category unknown
63860,2020-09-04,59218.0,Miscellaneous,Scatters 50*50 in Mallacoota sunshine ,category unknown
63861,2020-09-04,59218.0,Miscellaneous,2.2 meters mallacoota sunshine ,category unknown
63863,2020-09-04,59220.0,Miscellaneous,Miscellaneous,category unknown
63867,2020-09-05,59215.0,Miscellaneous,1.7 meters dupoine nectarine ,category unknown
63871,2020-09-05,59217.0,Miscellaneous,"2""Outdoor 2750*500*50mm",category unknown
63885,2020-09-06,59182.0,Miscellaneous,vecro strip along top of back panel left to right ,category unknown
63887,2020-09-06,59210.0,Miscellaneous,dickson orch 6088 grey,category unknown
63890,2020-09-07,59190.0,Miscellaneous,"5,2 meters of Canvas White ",category unknown
63899,2020-09-07,59228.0,Miscellaneous,8 loops on specified corners of 2 infills ,category unknown
63903,2020-09-07,59229.0,Miscellaneous,3 meters spectrum sand ,category unknown
63904,2020-09-07,59229.0,Miscellaneous,8 meters of  lomani pumice,category unknown
63912,2020-09-07,59232.0,Miscellaneous,7 meters of mallacoota palm ,category unknown
63913,2020-09-07,59232.0,Miscellaneous,2 meters of lomani lime ,category unknown
63917,2020-09-08,59208.0,Miscellaneous,7 meters of Lomani Cloud,category unknown
63925,2020-09-08,59235.0,Miscellaneous,glue ,category unknown
63926,2020-09-08,59236.0,Miscellaneous,3 meters of plush scarlette ,category unknown
63927,2020-09-08,59238.0,Miscellaneous,"99 - 34 x 54 x 4,5cm shaped, 2 @ 137 x 67 x 4,5cm Shaped, 49 x 44 x 4,5cm, 2 @ 29,5 x 38,5 x 4,5cm shaped",category unknown
63930,2020-09-08,59238.0,Miscellaneous,9 meters of pacifica standard night sky ,category unknown
63935,2020-09-09,59237.0,Miscellaneous,to Pick Up from Willoughby,category unknown
63938,2020-09-09,59240.0,Miscellaneous,calicos x 2 ,category unknown
63947,2020-09-09,59245.0,Miscellaneous,3.4 meters of Lomani cloud ,category unknown
63952,2020-09-09,59246.0,Miscellaneous,3 x dacaron ,category unknown
63957,2020-09-09,59247.0,Miscellaneous,4.8 meters wiakiki stone ,category unknown
63968,2020-09-09,59250.0,Miscellaneous,3.4 meters of jockey red,category unknown
63972,2020-09-09,59251.0,Miscellaneous,580 (W) X 600 (L) X 10 Medium,category unknown
63973,2020-09-09,59251.0,,,category unknown
63982,2020-09-10,59239.0,Miscellaneous,6.4 meters of charcoal tweed ,category unknown
63985,2020-09-10,59256.0,Miscellaneous,2 x cans of glue ,category unknown
63986,2020-09-10,59257.0,Miscellaneous,470mm X 480mm X 75mm HD,category unknown
63987,2020-09-10,59257.0,Miscellaneous,630mm X 480mm X 75mm MD,category unknown
63989,2020-09-10,59258.0,Miscellaneous,10 x 50 mm cut to template circle,category unknown
63994,2020-09-10,59260.0,,,category unknown
64000,2020-09-11,58174.0,Miscellaneous,6.4 meters of Herritage Char,category unknown
64007,2020-09-11,59203.0,Miscellaneous,lomani lime,category unknown
64011,2020-09-11,59263.0,Miscellaneous,glue ,category unknown
64016,2020-09-12,59271.0,,,category unknown
64025,2020-09-12,59276.0,Miscellaneous,eva Misc thick ,category unknown
64028,2020-09-14,59280.0,Miscellaneous,2000mm X 1350mm X 50mm HD,category unknown
64030,2020-09-14,59282.0,Miscellaneous,1630 x 1430 x 75 mm ,category unknown
64039,2020-09-14,59283.0,Miscellaneous,3.2 meters of level atalantis ,category unknown
64044,2020-09-14,59286.0,Miscellaneous,"2,5 metrs of linger java ",category unknown
64051,2020-09-14,59289.0,Miscellaneous,4M Of Deep Navy 8238,category unknown
64052,2020-09-14,59289.0,Miscellaneous,Cut and Dac'd,category unknown
64056,2020-09-14,59296.0,Miscellaneous,12 meters lomani Ocean ,category unknown
64058,2020-09-15,59291.0,3M,Contact Adhesive,category unknown
64060,2020-09-15,59293.0,Miscellaneous,2 x cans of glue ,category unknown
64061,2020-09-15,59294.0,Miscellaneous,2 x 75 mm hd to template and 2 50mm md to templat3 ,category unknown
64068,2020-09-15,59300.0,Miscellaneous,Templates provided,category unknown
64070,2020-09-16,59301.0,Miscellaneous,1525 x 525 x 100 mm high density ,category unknown
64073,2020-09-16,59301.0,Miscellaneous,1.8 meters of eastwood tran ,category unknown
64074,2020-09-16,59302.0,Miscellaneous,1100 x 480 x 100 mm hd ,category unknown
64078,2020-09-16,59306.0,Miscellaneous,eva,category unknown
64079,2020-09-16,59307.0,Miscellaneous,1x Premium 100mm Double,category unknown
64080,2020-09-16,59307.0,Miscellaneous,560mm X 500mm X 75mm HD,category unknown
64084,2020-09-17,57815.0,Miscellaneous,7.2 meters of canvas charcoal ,category unknown
64085,2020-09-17,57815.0,Miscellaneous,5 x scatter inserts x 550 x 550 ,category unknown
64089,2020-09-17,57815.0,Miscellaneous,inserts 650 x 650 ,category unknown
